trade_id,season,date,month,side,acquiring_team,counterparty_team,type,subtype,name,birth_year,pick_year,pick_round,pick_overall,pick_player,is_conditional,cash_amount,wrapped_in_future_considerations,raw
3204,1995-96,"March 15, 1996",March,team_one,Anaheim Ducks,Vancouver Canucks,player,trade,Roman Oksiuta,,,,,,False,,False,Roman Oksiuta
3204,1995-96,"March 15, 1996",March,team_two,Vancouver Canucks,Anaheim Ducks,player,trade,Mike Sillinger,,,,,,False,,False,Mike Sillinger
3205,1995-96,"March 14, 1996",March,team_one,Los Angeles Kings,New York Rangers,player,trade,Ray Ferraro,,,,,,False,,False,Ray Ferraro
3205,1995-96,"March 14, 1996",March,team_one,Los Angeles Kings,New York Rangers,player,trade,Nathan Lafayette,,,,,,False,,False,Nathan Lafayette
3205,1995-96,"March 14, 1996",March,team_one,Los Angeles Kings,New York Rangers,player,trade,Ian Laperriere,,,,,,False,,False,Ian Laperriere
3205,1995-96,"March 14, 1996",March,team_one,Los Angeles Kings,New York Rangers,player,trade,Mattias Norstrom,,,,,,False,,False,Mattias Norstrom
3205,1995-96,"March 14, 1996",March,team_one,Los Angeles Kings,New York Rangers,pick,pick,,,1997.0,4.0,99.0,Sean Blanchard,False,,False,1997 4th round pick (#99-Sean Blanchard)
3205,1995-96,"March 14, 1996",March,team_two,New York Rangers,Los Angeles Kings,player,trade,Shane Churla,,,,,,False,,False,Shane Churla
3205,1995-96,"March 14, 1996",March,team_two,New York Rangers,Los Angeles Kings,player,trade,Jari Kurri,,,,,,False,,False,Jari Kurri
3205,1995-96,"March 14, 1996",March,team_two,New York Rangers,Los Angeles Kings,player,trade,Marty McSorley,,,,,,False,,False,Marty McSorley
3206,1995-96,"March 13, 1996",March,team_one,Toronto Maple Leafs,New York Islanders,player,trade,Wendel Clark,,,,,,False,,False,Wendel Clark
3206,1995-96,"March 13, 1996",March,team_one,Toronto Maple Leafs,New York Islanders,player,trade,Mathieu Schneider,,,,,,False,,False,Mathieu Schneider
3206,1995-96,"March 13, 1996",March,team_one,Toronto Maple Leafs,New York Islanders,player,trade,D.J. Smith,,,,,,False,,False,D.J. Smith
3206,1995-96,"March 13, 1996",March,team_two,New York Islanders,Toronto Maple Leafs,player,trade,Sean Haggerty,,,,,,False,,False,Sean Haggerty
3206,1995-96,"March 13, 1996",March,team_two,New York Islanders,Toronto Maple Leafs,player,trade,Darby Hendrickson,,,,,,False,,False,Darby Hendrickson
3206,1995-96,"March 13, 1996",March,team_two,New York Islanders,Toronto Maple Leafs,player,trade,Kenny Jonsson,,,,,,False,,False,Kenny Jonsson
3206,1995-96,"March 13, 1996",March,team_two,New York Islanders,Toronto Maple Leafs,pick,pick,,,1997.0,1.0,4.0,Roberto Luongo,False,,False,1997 1st round pick (#4-Roberto Luongo)
3207,1995-96,"March 13, 1996",March,team_one,New Jersey Devils,Toronto Maple Leafs,player,trade,Dave Andreychuk,,,,,,False,,False,Dave Andreychuk
3207,1995-96,"March 13, 1996",March,team_two,Toronto Maple Leafs,New Jersey Devils,pick,pick,,,1996.0,2.0,36.0,Marek Posmyk,False,,False,1996 2nd round pick (#36-Marek Posmyk)
3207,1995-96,"March 13, 1996",March,team_two,Toronto Maple Leafs,New Jersey Devils,pick,pick,,,1998.0,4.0,113.0,Kristian Antila,False,,False,option of 1998 4th round pick or 1999 3rd round pick (1998 #113-Kristian Antila)
3208,1995-96,"March 8, 1996",March,team_one,Boston Bruins,St. Louis Blues,player,trade,Kevin Sawyer,,,,,,False,,False,Kevin Sawyer
3208,1995-96,"March 8, 1996",March,team_one,Boston Bruins,St. Louis Blues,player,trade,Steve Staios,,,,,,False,,False,Steve Staios
3208,1995-96,"March 8, 1996",March,team_two,St. Louis Blues,Boston Bruins,player,trade,Stephen Leach,,,,,,False,,False,Stephen Leach
3209,1995-96,"March 8, 1996",March,team_one,Anaheim Ducks,Washington Capitals,player,trade,Mike Torchia,,,,,,False,,False,Mike Torchia
3209,1995-96,"March 8, 1996",March,team_two,Washington Capitals,Anaheim Ducks,player,trade,Todd Krygier,,,,,,False,,False,Todd Krygier
3210,1995-96,"March 1, 1996",March,team_one,Pittsburgh Penguins,Ottawa Senators,player,trade,Dave McLlwain,,,,,,False,,False,Dave McLlwain
3210,1995-96,"March 1, 1996",March,team_two,Ottawa Senators,Pittsburgh Penguins,pick,pick,,,1996.0,8.0,212.0,Erich Goldmann,False,,False,1996 8th round pick (#212-Erich Goldmann)
3211,1995-96,"February 29, 1996",February,team_one,Toronto Maple Leafs,New York Rangers,player,trade,Nick Kypreos,,,,,,False,,False,Nick Kypreos
3211,1995-96,"February 29, 1996",February,team_one,Toronto Maple Leafs,New York Rangers,player,trade,Wayne Presley,,,,,,False,,False,Wayne Presley
3211,1995-96,"February 29, 1996",February,team_two,New York Rangers,Toronto Maple Leafs,player,trade,Bill Berg,,,,,,False,,False,Bill Berg
3211,1995-96,"February 29, 1996",February,team_two,New York Rangers,Toronto Maple Leafs,player,trade,Sergio Momesso,,,,,,False,,False,Sergio Momesso
3212,1995-96,"February 29, 1996",February,team_one,Toronto Maple Leafs,New York Rangers,player,trade,Wayne Presley,,,,,,False,,False,Wayne Presley
3212,1995-96,"February 29, 1996",February,team_two,New York Rangers,Toronto Maple Leafs,player,trade,Sergio Momesso,,,,,,False,,False,Sergio Momesso
3213,1995-96,"February 29, 1996",February,team_one,Toronto Maple Leafs,New York Rangers,player,trade,Nick Kypreos,,,,,,False,,False,Nick Kypreos
3213,1995-96,"February 29, 1996",February,team_two,New York Rangers,Toronto Maple Leafs,player,trade,Bill Berg,,,,,,False,,False,Bill Berg
3214,1995-96,"February 27, 1996",February,team_one,Winnipeg Jets,Philadelphia Flyers,player,trade,Dominic Roussel,,,,,,False,,False,Dominic Roussel
3214,1995-96,"February 27, 1996",February,team_two,Philadelphia Flyers,Winnipeg Jets,player,trade,Tim Cheveldae,,,,,,False,,False,Tim Cheveldae
3214,1995-96,"February 27, 1996",February,team_two,Philadelphia Flyers,Winnipeg Jets,pick,pick,,,1996.0,3.0,64.0,Chester Gallant,False,,False,1996 3rd round pick (#64-Chester Gallant)
3215,1995-96,"February 27, 1996",February,team_one,Los Angeles Kings,St. Louis Blues,player,trade,Craig Johnson,,,,,,False,,False,Craig Johnson
3215,1995-96,"February 27, 1996",February,team_one,Los Angeles Kings,St. Louis Blues,player,trade,Patrice Tardif,,,,,,False,,False,Patrice Tardif
3215,1995-96,"February 27, 1996",February,team_one,Los Angeles Kings,St. Louis Blues,player,trade,Roman Vopat,,,,,,False,,False,Roman Vopat
3215,1995-96,"February 27, 1996",February,team_one,Los Angeles Kings,St. Louis Blues,pick,pick,,,1996.0,5.0,123.0,Peter Hogan,False,,False,1996 5th round pick (#123-Peter Hogan)
3215,1995-96,"February 27, 1996",February,team_one,Los Angeles Kings,St. Louis Blues,pick,pick,,,1997.0,1.0,15.0,Matt Zultek,False,,False,1997 1st round pick (#15-Matt Zultek)
3215,1995-96,"February 27, 1996",February,team_two,St. Louis Blues,Los Angeles Kings,player,trade,Wayne Gretzky,,,,,,False,,False,Wayne Gretzky
3216,1995-96,"February 26, 1996",February,team_one,New Jersey Devils,Calgary Flames,player,trade,Phil Housley,,,,,,False,,False,Phil Housley
3216,1995-96,"February 26, 1996",February,team_one,New Jersey Devils,Calgary Flames,player,trade,Dan Keczmer,,,,,,False,,False,Dan Keczmer
3216,1995-96,"February 26, 1996",February,team_two,Calgary Flames,New Jersey Devils,player,trade,Tommy Albelin,,,,,,False,,False,Tommy Albelin
3216,1995-96,"February 26, 1996",February,team_two,Calgary Flames,New Jersey Devils,player,trade,Cale Hulse,,,,,,False,,False,Cale Hulse
3216,1995-96,"February 26, 1996",February,team_two,Calgary Flames,New Jersey Devils,player,trade,Jocelyn Lemieux,,,,,,False,,False,Jocelyn Lemieux
3217,1995-96,"February 17, 1996",February,team_one,Los Angeles Kings,Dallas Stars,player,trade,Shane Churla,,,,,,False,,False,Shane Churla
3217,1995-96,"February 17, 1996",February,team_one,Los Angeles Kings,Dallas Stars,player,trade,Doug Zmolek,,,,,,False,,False,Doug Zmolek
3217,1995-96,"February 17, 1996",February,team_two,Dallas Stars,Los Angeles Kings,player,trade,Darryl Sydor,,,,,,False,,False,Darryl Sydor
3217,1995-96,"February 17, 1996",February,team_two,Dallas Stars,Los Angeles Kings,pick,pick,,,1996.0,5.0,112.0,Ryan Christie,False,,False,1996 5th round pick (#112-Ryan Christie)
3218,1995-96,"February 15, 1996",February,team_one,Washington Capitals,Winnipeg Jets,player,trade,Stewart Malgunas,,,,,,False,,False,Stewart Malgunas
3218,1995-96,"February 15, 1996",February,team_two,Winnipeg Jets,Washington Capitals,player,trade,Denis Chasse,,,,,,False,,False,Denis Chasse
3219,1995-96,"February 15, 1996",February,team_one,Buffalo Sabres,Winnipeg Jets,player,trade,Michal Grosek,,,,,,False,,False,Michal Grosek
3219,1995-96,"February 15, 1996",February,team_one,Buffalo Sabres,Winnipeg Jets,player,trade,Darryl Shannon,,,,,,False,,False,Darryl Shannon
3219,1995-96,"February 15, 1996",February,team_two,Winnipeg Jets,Buffalo Sabres,player,trade,Craig Muni,,,,,,False,,False,Craig Muni
3219,1995-96,"February 15, 1996",February,team_two,Winnipeg Jets,Buffalo Sabres,pick,pick,,,1996.0,1.0,24.0,Daniel Briere,False,,False,1996 1st round pick (#24-Daniel Briere)
3220,1995-96,"February 10, 1996",February,team_one,Los Angeles Kings,Calgary Flames,player,trade,Craig Ferguson,,,,,,False,,False,Craig Ferguson
3220,1995-96,"February 10, 1996",February,team_two,Calgary Flames,Los Angeles Kings,player,trade,Pat Conacher,,,,,,False,,False,Pat Conacher
3221,1995-96,"February 7, 1996",February,team_one,Anaheim Ducks,Winnipeg Jets,pick,pick,,,1996.0,4.0,92.0,Kim Staal,False,,False,1996 4th round pick (#92-Kim Staal)
3221,1995-96,"February 7, 1996",February,team_one,Anaheim Ducks,Winnipeg Jets,player,trade,Teemu Selanne,,,,,,False,,False,Teemu Selanne
3221,1995-96,"February 7, 1996",February,team_one,Anaheim Ducks,Winnipeg Jets,player,trade,Marc Chouinard,,,,,,False,,False,Marc Chouinard
3221,1995-96,"February 7, 1996",February,team_two,Winnipeg Jets,Anaheim Ducks,player,trade,Chad Kilger,,,,,,False,,False,Chad Kilger
3221,1995-96,"February 7, 1996",February,team_two,Winnipeg Jets,Anaheim Ducks,player,trade,Oleg Tverdovsky,,,,,,False,,False,Oleg Tverdovsky
3221,1995-96,"February 7, 1996",February,team_two,Winnipeg Jets,Anaheim Ducks,pick,pick,,,1996.0,3.0,62.0,Per-Anton Lundstrom,False,,False,1996 3rd round pick (#62-Per-Anton Lundstrom)
3222,1995-96,"February 6, 1996",February,team_one,Anaheim Ducks,Philadelphia Flyers,player,trade,Chris Herperger,,,,,,False,,False,Chris Herperger
3222,1995-96,"February 6, 1996",February,team_one,Anaheim Ducks,Philadelphia Flyers,pick,pick,,,1997.0,7.0,178.0,Tony Mohagen,False,,False,1997 7th round pick (#178-Tony Mohagen)
3222,1995-96,"February 6, 1996",February,team_two,Philadelphia Flyers,Anaheim Ducks,player,trade,Bob Corkum,,,,,,False,,False,Bob Corkum
3223,1995-96,"February 2, 1996",February,team_one,Chicago Blackhawks,New York Islanders,player,trade,Danton Cole,,,,,,False,,False,Danton Cole
3223,1995-96,"February 2, 1996",February,team_two,New York Islanders,Chicago Blackhawks,player,trade,Bob Halkidis,,,,,,False,,False,Bob Halkidis
3224,1995-96,"February 1, 1996",February,team_one,Buffalo Sabres,Florida Panthers,player,trade,Bob Boughner,,,,,,False,,False,Bob Boughner
3224,1995-96,"February 1, 1996",February,team_two,Florida Panthers,Buffalo Sabres,pick,pick,,,1996.0,3.0,60.0,Chris Allen,False,,False,1996 3rd round pick (#60-Chris Allen)
3225,1995-96,"January 29, 1996",January,team_one,St. Louis Blues,Washington Capitals,player,trade,Rob Pearson,,,,,,False,,False,Rob Pearson
3225,1995-96,"January 29, 1996",January,team_two,Washington Capitals,St. Louis Blues,player,trade,Denis Chasse,,,,,,False,,False,Denis Chasse
3226,1995-96,"January 29, 1996",January,team_one,Toronto Maple Leafs,Chicago Blackhawks,player,trade,Mike Pomichter,,,,,,False,,False,Mike Pomichter
3226,1995-96,"January 29, 1996",January,team_two,Chicago Blackhawks,Toronto Maple Leafs,other,cash,,,,,,,False,,False,cash
3227,1995-96,"January 28, 1996",January,team_one,Toronto Maple Leafs,Dallas Stars,player,trade,Dave Gagner,,,,,,False,,False,Dave Gagner
3227,1995-96,"January 28, 1996",January,team_one,Toronto Maple Leafs,Dallas Stars,pick,pick,,,1996.0,6.0,140.0,Dimitriy Yakushin,False,,False,1996 6th round pick (#140-Dimitriy Yakushin)
3227,1995-96,"January 28, 1996",January,team_two,Dallas Stars,Toronto Maple Leafs,player,trade,Benoit Hogue,,,,,,False,,False,Benoit Hogue
3227,1995-96,"January 28, 1996",January,team_two,Dallas Stars,Toronto Maple Leafs,player,trade,Randy Wood,,,,,,False,,False,Randy Wood
3228,1995-96,"January 25, 1996",January,team_one,Boston Bruins,Los Angeles Kings,player,trade,Rick Tocchet,,,,,,False,,False,Rick Tocchet
3228,1995-96,"January 25, 1996",January,team_two,Los Angeles Kings,Boston Bruins,player,trade,Kevin Stevens,,,,,,False,,False,Kevin Stevens
3229,1995-96,"January 25, 1996",January,team_one,Colorado Avalanche,Ottawa Senators,player,rights,Brad Larsen,,,,,,False,,False,rights to Brad Larsen
3229,1995-96,"January 25, 1996",January,team_two,Ottawa Senators,Colorado Avalanche,player,trade,Janne Laukkanen,,,,,,False,,False,Janne Laukkanen
3230,1995-96,"January 23, 1996",January,team_one,Philadelphia Flyers,Ottawa Senators,player,trade,Dan Quinn,,,,,,False,,False,Dan Quinn
3230,1995-96,"January 23, 1996",January,team_two,Ottawa Senators,Philadelphia Flyers,other,cash,,,,,,,False,,True,future considerations (cash)
3231,1995-96,"January 23, 1996",January,team_one,Toronto Maple Leafs,New York Islanders,player,trade,Don Beaupre,,,,,,False,,False,Don Beaupre
3231,1995-96,"January 23, 1996",January,team_one,Toronto Maple Leafs,New York Islanders,player,trade,Kirk Muller,,,,,,False,,False,Kirk Muller
3231,1995-96,"January 23, 1996",January,team_two,New York Islanders,Toronto Maple Leafs,player,trade,Ken Belanger,,,,,,False,,False,Ken Belanger
3231,1995-96,"January 23, 1996",January,team_two,New York Islanders,Toronto Maple Leafs,player,trade,Damian Rhodes,,,,,,False,,False,Damian Rhodes
3232,1995-96,"January 23, 1996",January,team_one,New York Islanders,Ottawa Senators,player,trade,Don Beaupre,,,,,,False,,False,Don Beaupre
3232,1995-96,"January 23, 1996",January,team_one,New York Islanders,Ottawa Senators,player,trade,Bryan Berard,,,,,,False,,False,Bryan Berard
3232,1995-96,"January 23, 1996",January,team_one,New York Islanders,Ottawa Senators,player,trade,Martin Straka,,,,,,False,,False,Martin Straka
3232,1995-96,"January 23, 1996",January,team_two,Ottawa Senators,New York Islanders,player,trade,Wade Redden,,,,,,False,,False,Wade Redden
3232,1995-96,"January 23, 1996",January,team_two,Ottawa Senators,New York Islanders,player,trade,Damian Rhodes,,,,,,False,,False,Damian Rhodes
3233,1995-96,"January 21, 1996",January,team_one,Montreal Canadiens,Anaheim Ducks,player,trade,Robert Dirk,,,,,,False,,False,Robert Dirk
3233,1995-96,"January 21, 1996",January,team_two,Anaheim Ducks,Montreal Canadiens,player,trade,Jim Campbell,,,,,,False,,False,Jim Campbell
3234,1995-96,"January 14, 1996",January,team_one,Los Angeles Kings,New York Rangers,player,trade,Steve Larouche,,,,,,False,,False,Steve Larouche
3234,1995-96,"January 14, 1996",January,team_two,New York Rangers,Los Angeles Kings,player,trade,Chris Snell,,,,,,False,,False,Chris Snell
3235,1995-96,"January 11, 1996",January,team_one,Boston Bruins,Edmonton Oilers,player,trade,Bill Ranford,,,,,,False,,False,Bill Ranford
3235,1995-96,"January 11, 1996",January,team_two,Edmonton Oilers,Boston Bruins,player,trade,Mariusz Czerkawski,,,,,,False,,False,Mariusz Czerkawski
3235,1995-96,"January 11, 1996",January,team_two,Edmonton Oilers,Boston Bruins,pick,pick,,,1996.0,1.0,19.0,Matthieu Descoteaux,False,,False,1996 1st round pick (#19-Matthieu Descoteaux)
3235,1995-96,"January 11, 1996",January,team_two,Edmonton Oilers,Boston Bruins,player,rights,Sean Brown,,,,,,False,,False,rights to Sean Brown
3236,1995-96,"January 4, 1996",January,team_one,Edmonton Oilers,St. Louis Blues,player,trade,Donald Dufresne,,,,,,False,,False,Donald Dufresne
3236,1995-96,"January 4, 1996",January,team_one,Edmonton Oilers,St. Louis Blues,player,trade,Jeff Norton,,,,,,False,,False,Jeff Norton
3236,1995-96,"January 4, 1996",January,team_two,St. Louis Blues,Edmonton Oilers,player,trade,Igor Kravchuk,,,,,,False,,False,Igor Kravchuk
3236,1995-96,"January 4, 1996",January,team_two,St. Louis Blues,Edmonton Oilers,player,trade,Ken Sutton,,,,,,False,,False,Ken Sutton
3237,1995-96,"December 28, 1995",December,team_one,Los Angeles Kings,Colorado Avalanche,player,trade,John Slaney,,,,,,False,,False,John Slaney
3237,1995-96,"December 28, 1995",December,team_two,Colorado Avalanche,Los Angeles Kings,pick,pick,,,1996.0,6.0,146.0,Brian Willsie,True,,False,1996 conditional 6th round pick (#146-Brian Willsie)
3238,1995-96,"December 28, 1995",December,team_one,Winnipeg Jets,Pittsburgh Penguins,player,trade,Norm MacIver,,,,,,False,,False,Norm MacIver
3238,1995-96,"December 28, 1995",December,team_two,Pittsburgh Penguins,Winnipeg Jets,player,trade,Neil Wilkinson,,,,,,False,,False,Neil Wilkinson
3239,1995-96,"December 28, 1995",December,team_one,St. Louis Blues,New York Rangers,player,trade,Stephane Matteau,,,,,,False,,False,Stephane Matteau
3239,1995-96,"December 28, 1995",December,team_two,New York Rangers,St. Louis Blues,player,trade,Ian Laperriere,,,,,,False,,False,Ian Laperriere
3240,1995-96,"December 28, 1995",December,team_one,Hartford Whalers,Philadelphia Flyers,player,trade,Kevin Dineen,,,,,,False,,False,Kevin Dineen
3240,1995-96,"December 28, 1995",December,team_two,Philadelphia Flyers,Hartford Whalers,pick,pick,,,1997.0,3.0,62.0,Kris Mallette,False,,False,1997 3rd round pick (#62-Kris Mallette)
3240,1995-96,"December 28, 1995",December,team_two,Philadelphia Flyers,Hartford Whalers,pick,pick,,,1997.0,7.0,169.0,Andrew Merrick,False,,False,1997 7th round pick (#169-Andrew Merrick)
3241,1995-96,"December 19, 1995",December,team_one,Dallas Stars,Calgary Flames,player,trade,Joe Nieuwendyk,,,,,,False,,False,Joe Nieuwendyk
3241,1995-96,"December 19, 1995",December,team_two,Calgary Flames,Dallas Stars,player,trade,Jarome Iginla,,,,,,False,,False,Jarome Iginla
3241,1995-96,"December 19, 1995",December,team_two,Calgary Flames,Dallas Stars,player,trade,Corey Millen,,,,,,False,,False,Corey Millen
3242,1995-96,"December 19, 1995",December,team_one,New Jersey Devils,Hartford Whalers,player,trade,Jocelyn Lemieux,,,,,,False,,False,Jocelyn Lemieux
3242,1995-96,"December 19, 1995",December,team_one,New Jersey Devils,Hartford Whalers,pick,pick,,,1998.0,2.0,39.0,John Erskine,False,,False,1998 2nd round pick (#39-John Erskine)
3242,1995-96,"December 19, 1995",December,team_two,Hartford Whalers,New Jersey Devils,player,trade,Jim Dowd,,,,,,False,,False,Jim Dowd
3242,1995-96,"December 19, 1995",December,team_two,Hartford Whalers,New Jersey Devils,pick,pick,,,1997.0,2.0,51.0,Dmitri Kokorev (Dmitry Kokorev,False,,False,1997 2nd round pick (#51-Dmitri Kokorev (Dmitry Kokorev))
3243,1995-96,"December 19, 1995",December,team_one,Hartford Whalers,Vancouver Canucks,player,trade,Jeff Brown,,,,,,False,,False,Jeff Brown
3243,1995-96,"December 19, 1995",December,team_one,Hartford Whalers,Vancouver Canucks,pick,pick,,,1998.0,3.0,62.0,Paul Manning,False,,False,1998 3rd round pick (#62-Paul Manning)
3243,1995-96,"December 19, 1995",December,team_two,Vancouver Canucks,Hartford Whalers,player,trade,Jim Dowd,,,,,,False,,False,Jim Dowd
3243,1995-96,"December 19, 1995",December,team_two,Vancouver Canucks,Hartford Whalers,player,trade,Frantisek Kucera,,,,,,False,,False,Frantisek Kucera
3243,1995-96,"December 19, 1995",December,team_two,Vancouver Canucks,Hartford Whalers,pick,pick,,,1997.0,2.0,34.0,Ryan Bonni,False,,False,1997 2nd round pick (#34-Ryan Bonni)
3244,1995-96,"December 13, 1995",December,team_one,Dallas Stars,Philadelphia Flyers,player,trade,Brent Fedyk,,,,,,False,,False,Brent Fedyk
3244,1995-96,"December 13, 1995",December,team_two,Philadelphia Flyers,Dallas Stars,player,trade,Trent Klatt,,,,,,False,,False,Trent Klatt
3245,1995-96,"December 9, 1995",December,team_one,Boston Bruins,New York Islanders,player,trade,Dean Chynoweth,,,,,,False,,False,Dean Chynoweth
3245,1995-96,"December 9, 1995",December,team_two,New York Islanders,Boston Bruins,pick,pick,,,1996.0,5.0,128.0,Petr Sachl,False,,False,1996 5th round pick (#128-Petr Sachl)
3246,1995-96,"December 6, 1995",December,team_one,Montreal Canadiens,Colorado Avalanche,player,trade,Andrei Kovalenko,,,,,,False,,False,Andrei Kovalenko
3246,1995-96,"December 6, 1995",December,team_one,Montreal Canadiens,Colorado Avalanche,player,trade,Martin Rucinsky,,,,,,False,,False,Martin Rucinsky
3246,1995-96,"December 6, 1995",December,team_one,Montreal Canadiens,Colorado Avalanche,player,trade,Jocelyn Thibault,,,,,,False,,False,Jocelyn Thibault
3246,1995-96,"December 6, 1995",December,team_two,Colorado Avalanche,Montreal Canadiens,player,trade,Mike Keane,,,,,,False,,False,Mike Keane
3246,1995-96,"December 6, 1995",December,team_two,Colorado Avalanche,Montreal Canadiens,player,trade,Patrick Roy,,,,,,False,,False,Patrick Roy
3247,1995-96,"December 4, 1995",December,team_one,Toronto Maple Leafs,Edmonton Oilers,player,trade,Peter White,,,,,,False,,False,Peter White
3247,1995-96,"December 4, 1995",December,team_one,Toronto Maple Leafs,Edmonton Oilers,pick,pick,,,1996.0,4.0,86.0,Jason Sessa,False,,False,1996 4th round pick (#86-Jason Sessa)
3247,1995-96,"December 4, 1995",December,team_two,Edmonton Oilers,Toronto Maple Leafs,player,trade,Kent Manderville,,,,,,False,,False,Kent Manderville
3248,1995-96,"December 1, 1995",December,team_one,Hartford Whalers,Tampa Bay Lightning,pick,pick,,,1996.0,9.0,231.0,Askhat Rakhmatulin,False,,False,1996 9th round pick (#231-Askhat Rakhmatulin)
3248,1995-96,"December 1, 1995",December,team_two,Tampa Bay Lightning,Hartford Whalers,player,trade,Jeff Reese,,,,,,False,,False,Jeff Reese
3249,1995-96,"November 29, 1995",November,team_one,Hartford Whalers,Dallas Stars,player,trade,Dan Kesa,,,,,,False,,False,Dan Kesa
3249,1995-96,"November 29, 1995",November,team_one,Hartford Whalers,Dallas Stars,pick,pick,,,1997.0,,,,True,,False,1997 conditional pick
3249,1995-96,"November 29, 1995",November,team_two,Dallas Stars,Hartford Whalers,player,trade,Robert Petrovicky,,,,,,False,,False,Robert Petrovicky
3250,1995-96,"November 25, 1995",November,team_one,Montreal Canadiens,Calgary Flames,pick,pick,,,1997.0,8.0,197.0,Petr Kubos,False,,False,1997 8th round pick (#197-Petr Kubos)
3250,1995-96,"November 25, 1995",November,team_two,Calgary Flames,Montreal Canadiens,player,trade,Craig Ferguson,,,,,,False,,False,Craig Ferguson
3250,1995-96,"November 25, 1995",November,team_two,Calgary Flames,Montreal Canadiens,player,trade,Yves Sarault,,,,,,False,,False,Yves Sarault
3251,1995-96,"November 23, 1995",November,team_one,New Jersey Devils,Vancouver Canucks,pick,pick,,,1996.0,2.0,38.0,Wes Mason,False,,False,1996 2nd round pick (#38-Wes Mason)
3251,1995-96,"November 23, 1995",November,team_two,Vancouver Canucks,New Jersey Devils,player,trade,Esa Tikkanen,,,,,,False,,False,Esa Tikkanen
3252,1995-96,"November 16, 1995",November,team_one,Washington Capitals,Tampa Bay Lightning,pick,pick,,,1997.0,7.0,170.0,Eero Somervuori,False,,False,1997 7th round pick (#170-Eero Somervuori)
3252,1995-96,"November 16, 1995",November,team_two,Tampa Bay Lightning,Washington Capitals,player,trade,Eric Charron,,,,,,False,,False,Eric Charron
3253,1995-96,"November 16, 1995",November,team_one,Buffalo Sabres,San Jose Sharks,player,trade,Vaclav Varada,,,,,,False,,False,Vaclav Varada
3253,1995-96,"November 16, 1995",November,team_one,Buffalo Sabres,San Jose Sharks,pick,pick,,,1996.0,1.0,24.0,Daniel Briere,False,,False,1996 1st round pick (#24-Daniel Briere)
3253,1995-96,"November 16, 1995",November,team_one,Buffalo Sabres,San Jose Sharks,pick,pick,,,1996.0,4.0,106.0,Mike Martone,False,,False,1996 4th round pick (#106-Mike Martone)
3253,1995-96,"November 16, 1995",November,team_one,Buffalo Sabres,San Jose Sharks,player,rights,Martin Spanhel,,,,,,False,,False,rights to Martin Spanhel
3253,1995-96,"November 16, 1995",November,team_two,San Jose Sharks,Buffalo Sabres,player,trade,Doug Bodger,,,,,,False,,False,Doug Bodger
3254,1995-96,"November 16, 1995",November,team_one,San Jose Sharks,Philadelphia Flyers,pick,pick,,,1996.0,1.0,24.0,Daniel Briere,False,,False,1996 1st round pick (#24-Daniel Briere)
3254,1995-96,"November 16, 1995",November,team_one,San Jose Sharks,Philadelphia Flyers,pick,pick,,,1996.0,4.0,106.0,Mike Martone,False,,False,1996 4th round pick (#106-Mike Martone)
3254,1995-96,"November 16, 1995",November,team_one,San Jose Sharks,Philadelphia Flyers,player,rights,Martin Spanhel,,,,,,False,,False,rights to Martin Spanhel
3254,1995-96,"November 16, 1995",November,team_two,Philadelphia Flyers,San Jose Sharks,player,trade,Pat Falloon,,,,,,False,,False,Pat Falloon
3255,1995-96,"November 15, 1995",November,team_one,New Jersey Devils,San Jose Sharks,pick,pick,,,1996.0,2.0,28.0,Pavel Skrbek,False,,False,1996 2nd round pick (#28-Pavel Skrbek)
3255,1995-96,"November 15, 1995",November,team_two,San Jose Sharks,New Jersey Devils,player,trade,Chris Terreri,,,,,,False,,False,Chris Terreri
3256,1995-96,"November 13, 1995",November,team_one,Los Angeles Kings,Tampa Bay Lightning,player,trade,Steven Finn,,,,,,False,,False,Steven Finn
3256,1995-96,"November 13, 1995",November,team_two,Tampa Bay Lightning,Los Angeles Kings,player,trade,Michel Petit,,,,,,False,,False,Michel Petit
3257,1995-96,"November 7, 1995",November,team_one,Montreal Canadiens,St. Louis Blues,player,trade,Pat Jablonski,,,,,,False,,False,Pat Jablonski
3257,1995-96,"November 7, 1995",November,team_two,St. Louis Blues,Montreal Canadiens,player,trade,Jean-Jacques Daigneault,,,,,,False,,False,Jean-Jacques Daigneault
3258,1995-96,"November 1, 1995",November,team_one,New Jersey Devils,St. Louis Blues,player,trade,Esa Tikkanen,,,,,,False,,False,Esa Tikkanen
3258,1995-96,"November 1, 1995",November,team_two,St. Louis Blues,New Jersey Devils,pick,pick,,,1997.0,3.0,78.0,Ville Nieminen,False,,False,1997 3rd round pick (#78-Ville Nieminen)
3259,1995-96,"November 1, 1995",November,team_one,New Jersey Devils,Chicago Blackhawks,player,trade,Darin Kimble,,,,,,False,,False,Darin Kimble
3259,1995-96,"November 1, 1995",November,team_two,Chicago Blackhawks,New Jersey Devils,player,trade,Bill Armstrong,,,,,,False,,False,Bill Armstrong
3259,1995-96,"November 1, 1995",November,team_two,Chicago Blackhawks,New Jersey Devils,player,trade,Mike Vukonich,,,,,,False,,False,Mike Vukonich
3260,1995-96,"November 1, 1995",November,team_one,Calgary Flames,Colorado Avalanche,player,trade,Claude Lapointe,,,,,,False,,False,Claude Lapointe
